arabjobs_row_id,job_title,profession,description,gender,country,job_category,sub_category,role_id,department,job_family,role_key,seniority_level,job_role_type,masculine_job_title,feminine_job_title,matched_form
4700,مطلوب موظفين مبيعات,"مبيعات , مندوب مبيعات",مطلوب موظفين مبيعات للعمل لدى اسواق الجيل الحديث مطلوب موظفين تحميل وتنزيل مطلوب للعمل لدى اسواق الجيل الحديث مرج الحمام موظفين شباب العمر من 24 سنة ولغاية 35 سنة يشترط التفرغ للعمل. المقابلاات داخل الفرع من الساعة 12ولغاية الساعة 4,male,Jordan,مبيعات,مبيعات,V6_ROLE_061,sales_marketing,sales,sales_representative,junior,client_facing_role,مندوب مبيعات,مندوبة مبيعات,masculine
4701,مطلوب موظفين لمحل مستلزمات حيوانات في مرج الحمام والبنيات التواصل واتساب فقط لن يتم الرد على الاتصال,"مبيعات , مندوب مبيعات",مطلوب موظفين لمحل مستلزمات حيوانات في مرج الحمام والبنيات التواصل واتساب فقط لن يتم الرد على المكالماتقدم على الوظيفة لإظهار الرقم.. 07766096XX,male,Jordan,مبيعات,مبيعات,V6_ROLE_061,sales_marketing,sales,sales_representative,junior,client_facing_role,مندوب مبيعات,مندوبة مبيعات,masculine
4702,مندوب مبيعات للعمل في شركة قهوة في عمان,"مبيعات , مندوب مبيعات",المؤهلات المطلوبة: درجة بكالوريوس في أي تخصص ذو صلة. العمر ما بين 30 إلى 40 سنة. خبرة لا تقل عن سنتين في وظيفة مماثلة في مجال المبيعات. يفضل من لديهم خبرة في بيع مستلزمات القهوة أو المنتجات ذات الصلة. المهارات والقدرات: مهارات تواصل قوية مع العملاء. القدرة على العمل تحت الضغط وتحقيق الأهداف. مهارات التفاوض والإقناع. القدرة على تقديم عروض مبيعات احترافية. إجادة استخدام الحاسوب وبرامج المبيعات. مهارات تنظيم الوقت وإدارة المهام. المتطلبات الإضافية: رخصة قيادة فئة ثالثة جير عادي. القدرة على التنقل والعمل في مناطق متعددة داخل عمان. ضرورة تقديم شهادة عدم محكومية وبراءة ذمة من الشركات السابقة. طريقة التقديمقدم على الوظيفة لإظهار الرقم.. 07904059XX,male,Jordan,مبيعات,مبيعات,V6_ROLE_061,sales_marketing,sales,sales_representative,junior,client_facing_role,مندوب مبيعات,مندوبة مبيعات,masculine
4703,مطلوب موظف مبيعات في شركة مواد بناء,"مبيعات , مندوب مبيعات",مطلوب موظف مبيعات للعمل في معرض لبيع مواد البناء و مواد هندسية متخصصة في منطقة مرج الحمام - عمان. يفضل من لديه خبرة لا تقل عن 3 سنوات في نفس المجال على أن يجيد استخدام الكمبيوتر و أجهزة نقاط البيع. على المتقدم / المتقدمة للوظيفة الخبرة في البيع و التعامل اللبق مع الزبائن و حسن المظهر و السيرة و السلوك. لمن يرغب بالتقدم للوظيفة ارسال السيرة الذاتية عبر الواتس اب على الرقمقدم على الوظيفة لإظهار الرقم.. 07953664XX,neutral,Jordan,مبيعات,مبيعات,V6_ROLE_061,sales_marketing,sales,sales_representative,junior,client_facing_role,مندوب مبيعات,مندوبة مبيعات,masculine
4704,مطلوب موظف لمحل مستلزمات حيوانات في مرج الحمام والبنيات التواصل واتساب فقط لن يتم الرد عل المكالمات,"مبيعات , مندوب مبيعات",مطلوب موظف لمحل مستلزمات حيوانات في مرج الحمام والبنيات التواصل واتساب فقط لن يتم الرد عل المكالماتقدم على الوظيفة لإظهار الرقم.. 07766096XX,neutral,Jordan,مبيعات,مبيعات,V6_ROLE_061,sales_marketing,sales,sales_representative,junior,client_facing_role,مندوب مبيعات,مندوبة مبيعات,masculine
4706,مطلوب موظف مبيعات,"مبيعات , مندوب مبيعات",مطلوب لمحلات ناردين هوم مرج الحمام موظفين مبيعات بخبره والتوظيف فوري للتواصل واتسابقدم على الوظيفة لإظهار الرقم.. 07955950XX,male,Jordan,مبيعات,مبيعات,V6_ROLE_061,sales_marketing,sales,sales_representative,junior,client_facing_role,مندوب مبيعات,مندوبة مبيعات,masculine
4707,مطلوب موظفين لمحلات ناردين هوم,"مبيعات , مندوب مبيعات",مطلوب لمحلات ناردين هوم مرج الحمام موظفين من سكان مناطق قريبة والعمر لا يزيد عن 25 سنه والتوظيف فوري - مبيعات - ترتيب مستودعات ( يشترط الخبره ) - تنظيف وتحميل التواصل واتسابقدم على الوظيفة لإظهار الرقم.. 07955950XX,male,Jordan,مبيعات,مبيعات,V6_ROLE_061,sales_marketing,sales,sales_representative,junior,client_facing_role,مندوب مبيعات,مندوبة مبيعات,masculine
4708,مصمم ومصوّر جرافيك ومونتاج,"إدارة وسكرتارية , مصمم جرافيك",• دوام كامل بخبرة من 3-5 سنوات بحد ادنى • معرفة جيدة باساسيات التسويق والسوشيال ميديا • القدرة الاحترافية في التعامل مع برامج التصميم ومونتاج الفيديو وتأسيس الهوية البصرية • القدرة الاحترافية في التعامل مع الكاميرة وكافة اكسسواراتها من مايكروفون او stabilizer وغيرها • يوفّر المركز كافة التكنولوجيا وادوات العمل • موقع العمل - مرج الحمام / دوار الدلة يرجى ارسال السيرة المهنية والPortfolio على الايميل [email],neutral,Jordan,إعلام وتصميم,تصميم,V6_ROLE_109,media_creative,design,graphic_designer,mid,creative_role,مصمم جرافيك,مصممة جرافيك,masculine
4709,مطلوب معلم مشاوي/معلم سناك/عامل نظافة,"فندقة ومطاعم , شيف - طباخ",مطلوب للعمل بمطعم بمرج الحمام / ناعور -معلم مشاوي - معلم سناكات - عامل نظافة رواتب و حوافز مجزية المقابلات و التوظيف فوري,male,Jordan,سياحة ومطاعم,فندقة ومطاعم,V6_ROLE_025,education,school_teaching,teacher,mid,teaching_role,معلم,معلمة,masculine
4710,مطلوب معلم بسطة حمص وفلافل مطلوب كابتن صالة,"فندقة ومطاعم , عامل مطبخ",مطلوب معلم بسطة حمص وفول وفلافل للعمل في مطعم في منطقة مرج الحمام بخبرة لا تقل عن سنتين ولا ولا يقل العمر عن 25 سنة ومطلوب كابتن صالة لنفس المطعم بخبرة لا تقل عن سنتين,male,Jordan,سياحة ومطاعم,فندقة ومطاعم,V6_ROLE_025,education,school_teaching,teacher,mid,teaching_role,معلم,معلمة,masculine
4712,مطلوب واطائف متعدده بشركه ركن بغداد امين مستودع مراقب مخزون محاسب,"مالية ومحاسبة , أمين مخازن",مراقب مخزون امين مستودع محاسب,male,Jordan,مالية ومحاسبة,مالية ومحاسبة,V6_ROLE_049,finance_accounting,accounting,accountant,mid,financial_role,محاسب,محاسبة,both
4715,مطلوب موظف سناكات معلم,"فندقة ومطاعم , معلم معجنات",مطلوب: - موظف سناكات - لحّام مبدع للعمل لدى مطعم موقع المطعم بين شارع السلام وشركة الدخان مقابل شركة بورش للسيارات - يفضّل ان يكون قريب من الموقع للمهتمين فقط ارسال السيرة الذاتية او نبذه عن خبراتهم وصورة شخصية على رقم الواتس التالي:قدم على الوظيفة لإظهار الرقم.. 07968313XX ارجوا عدم الاتصال هاتفيا والتواصل فقط عبر الواتس سيتم تحديد الراتب حسب الخبرة والكفاءة,neutral,Jordan,سياحة ومطاعم,فندقة ومطاعم,V6_ROLE_025,education,school_teaching,teacher,mid,teaching_role,معلم,معلمة,masculine
4720,مطلوب موظف مبيعات للعمل لدى معرض سيارات,"سيارات وميكانيك , مندوب مبيعات",مطلوب موظف مبيعات للعمل لدى معرض سيارات بخبرة لا تقل عن ثلاث سنوات في مجال تسويق السيارات و يجيد استخدام الكومبيوتر و خصوصا برنامج ال Word و ال Excel ساعات الدوام من الساعة العاشرة صباحا و لغاية التاسعة مساءا و ايام الدوام من السبت للخميس براتب مجزي و عمولات على البيع,male,Jordan,سيارات وميكانيك,سيارات وميكانيك,V6_ROLE_061,sales_marketing,sales,sales_representative,junior,client_facing_role,مندوب مبيعات,مندوبة مبيعات,masculine
